location,item,UPC,Quantity
TF,100-F4OVI-P4713M-ALMND-3X,197223610298,4
TF,100-F4OVI-P4713M-ALMND-L,197223610250,36
TF,100-F4OVI-P4713M-ALMND-M,197223610243,30
TF,100-F4OVI-P4713M-ALMND-S,197223610236,35
TF,100-F4OVI-P4713M-ALMND-XL,197223610267,23
TF,100-F4OVI-P4713M-ALMND-XS,197223610229,6
TF,100-F4OVI-P4713M-ALMND-XXS,197223610212,3
TF,100-F4OVI-P4713P-ALMND-PL,197223673064,1
TF,100-F4OVI-T6253M-ALMND-3X,197223610595,1
TF,100-F4PGG-P4801M-DENIM-XL,197223481966,1
TF,100-F4PGG-P4801P-DENIM-PM,197223491934,1
TF,100-F4PGG-P4802M-DENIM-XL,197223472308,1
TF,100-F4PGG-T6031M-DENIM-XL,197223482062,1
TF,100-F4PNJ-K5264M-CSCDE-XS,197223563099,1
TF,100-F4QPE-P4805M-UNNAT-XS,197223611165,1
TF,100-F4QPE-P4810M-UNNAT-1X,197223611318,2
TF,100-F4QPE-P4810M-UNNAT-S,197223611271,1
TF,100-F4QVB-J5754M-REED-XL,197223611509,1
TF,100-F4QVB-P4805M-BLACK-L,197223611899,1
TF,100-F4QVB-P4805M-BLACK-XXS,197223611851,1
TF,100-F4QVB-P4805M-REED-3X,197223612032,1
TF,100-F4QVB-P4805M-REED-L,197223611998,1
TF,100-F4QVB-P4810M-REED-L,197223612292,1
TF,100-F4QVB-P4810M-REED-S,197223612278,1
TF,100-F4RBC-P4656M-NMBUS-3X,197223482994,1
TF,100-F4RBC-T6209M-CSCDE-XL,197223471905,1
TF,100-F4RM9-C2202M-MPOAT-2X,197223813767,1
TF,100-F4RM9-C2202M-MPOAT-M,197223813729,82
TF,100-F4RM9-C2202M-MPOAT-S,197223813712,32
TF,100-F4RM9-C2202M-MPOAT-XL,197223813743,49
TF,100-F4RM9-C2202M-MPOAT-XS,197223813705,3
TF,100-F4RM9-C2202M-MPOAT-XXS,197223813699,5
TF,100-F4SGG-K5264M-BLACK-1X,197223615118,7
TF,100-F4SGG-K5264M-BLACK-3X,197223615132,8
TF,100-F4SGG-K5264M-BLACK-L,197223615095,2
TF,100-F4SGG-K5264M-BLACK-XL,197223615101,17
TF,100-F4SGG-K5264M-BLACK-XS,197223615064,2
TF,100-F4SJB-N1578M-BLACK-S/M,197223717447,42
TF,100-F4SJB-N1578M-CHALK-L/XL,197223717508,29
TF,100-F4SM2-S4116M-DOVE-3X,197223616337,1
TF,100-F4SM2-S4116M-DOVE-M,197223616283,1
TF,100-F4SM2-S4116M-WREN-3X,197223616634,1
TF,100-F4SM2-S4116P-WREN-PL,197223687962,1
TF,100-F4SM2-T5775M-ALMND-1X,197223550587,1
TF,100-F4SM2-T5775M-ALMND-L,197223550563,1
TF,100-F4SM2-T5775M-ALMND-M,197223550556,1
TF,100-F4SM2-T5775M-GDLEF-XXS,197223616757,1
TF,100-F4SM2-T5775M-REDWD-1X,197223550785,1
TF,100-F4SM2-T5775M-WREN-M,197223550853,1
TF,100-F4SNA-W6155M-RDPOY-XS,197223717171,1
TF,100-F4SOR-T5541M-BLACK-M,197223755715,1
TF,100-F4SOR-T5541M-WHITE-M,197223755814,1
TF,100-F4SOR-T5541M-WHITE-S,197223755807,1
TF,100-F4SOR-T6011M-LTPLM-1X,197223558552,1
TF,100-F4SQG-W5924M-BISCU-1X,197223733096,1
TF,100-F4SQG-W5924M-BISCU-XXS,197223733034,1
TF,100-F4TDC-P4666M-BLACK-3X,197223637486,3
TF,100-F4TDC-P4666M-BLACK-M,197223637431,1
TF,100-F4TDC-P4666M-BLACK-XS,197223637417,1
TF,100-F4TDC-P4666M-TAUPE-L,197223646297,2
TF,100-F4TEC-H0649M-BLACK-OS,197223620273,83
TF,100-F4TEC-H0693M-BLACK-OS,197223620297,76
TF,100-F4TFF-D5320M-AZALA-M,197223620686,1
TF,100-F4TFF-D5320M-BLACK-XXS,197223620754,1
TF,100-F4TFF-D5331M-BLACK-2X,197223621027,2
TF,100-F4TFF-D5331M-BLACK-3X,197223621034,1
TF,100-F4TFF-D5331M-BLACK-L,197223620990,2
TF,100-F4TFF-D5331M-BLACK-M,197223620983,3
TF,100-F4TFF-D5331M-BLACK-S,197223620976,1
TF,100-F4TFF-P4804M-BLACK-1X,197223621515,1
TF,100-F4TFF-P4804M-BLACK-L,197223621492,1
TF,100-F4TFF-P4804M-BLACK-M,197223621485,1
TF,100-F4TFF-T6251M-BLACK-3X,197223621737,1
TF,100-F4TFF-T6251M-REDWD-M,197223621980,1
TF,100-F4TFF-T6251M-REDWD-XS,197223621966,1
TF,100-F4TFF-T6251M-REDWD-XXS,197223621959,1
TF,100-F4TJH-J5613M-BLACK-XXS,197223674030,1
TF,100-F4TJH-P0696M-DOVE-1X,197223646419,24
TF,100-F4TJH-P0696M-DOVE-2X,197223646426,9
TF,100-F4TJH-P0696M-DOVE-3X,197223646433,11
TF,100-F4TJH-P0696M-DOVE-XL,197223646402,1
TF,100-F4TJH-P0696M-WREN-1X,197223552482,5
TF,100-F4TJH-P0696M-WREN-2X,197223552499,1
TF,100-F4TJH-P0696M-WREN-3X,197223552505,15
TF,100-F4TJH-P0696M-WREN-L,197223552468,1
TF,100-F4TJH-P4610M-BLACK-XS,197223553434,1
TF,100-F4TJH-P4610M-GRPHT-L,197223817703,1
TF,100-F4TJH-P4610P-BLACK-PL,197223674665,30
TF,100-F4TJH-P4610P-BLACK-PM,197223674658,36
TF,100-F4TJH-P4655M-BLACK-M,197223553854,1
TF,100-F4TJH-P4655M-WREN-3X,197223554400,1
TF,100-F4TJH-P4655P-WREN-PL,197223674764,1
TF,100-F4TJH-P4704M-WREN-1X,197223623014,1
TF,100-F4TJH-P4704M-WREN-M,197223622987,2
TF,100-F4TJH-P4708M-BLACK-3X,197223623137,3
TF,100-F4TJH-P4708M-BLACK-XL,197223623106,1
TF,100-F4TJH-P4708M-BLACK-XXS,197223623052,36
TF,100-F4TJH-P4807M-FIR-XS,197223674894,10
TF,100-F4TJH-P4807M-FIR-XXS,197223674887,19
TF,100-F4TJH-P4807P-BLACK-PM,197223675006,1
TF,100-F4TJH-P4807P-FIR-PL,197223675068,1
TF,100-F4TJH-P4807P-FIR-PP,197223675037,12
TF,100-F4TJH-P4823M-BLACK-2X,197223741985,3
TF,100-F4TJH-P4823M-BLACK-3X,197223741992,2
TF,100-F4TJH-P4823M-BLACK-L,197223741954,4
TF,100-F4TJH-P4823M-BLACK-M,197223741947,4
TF,100-F4TJH-P4823M-BLACK-XXS,197223741916,10
TF,100-F4TJH-P4823P-BLACK-PL,197223764847,1
TF,100-F4TJH-P4823P-BLACK-PP,197223764816,1
TF,100-F4TJH-S4395M-BLACK-XS,197223623267,1
TF,100-F4TJH-S4399M-BLACK-M,197223675167,1
TF,100-F4TJH-V1314M-BLACK-M,197223623380,1
TF,100-F4TK1-P0696M-COFFE-M,197223727262,1
TF,100-F4TK1-P0696M-WHEAT-M,197223497844,2
TF,100-F4TK1-P0696M-WREN-1X,197223624516,4
TF,100-F4TK1-P0696M-WREN-2X,197223624523,1
TF,100-F4TK1-P0696M-WREN-3X,197223624530,2
TF,100-F4TK1-P0696M-WREN-XS,197223624462,1
TF,100-F4TK1-P0696M-WREN-XXS,197223624455,22
TF,100-F4TK1-P0696P-FIR-PP,197223675488,8
TF,100-F4TK1-P0696P-FIR-PS,197223675495,9
TF,100-F4TK-P4655M-NOCTN-M,197223704676,1
TF,100-F4TK-P4699M-BLACK-1X,197223555230,1
TF,100-F4TK-P4699M-BLACK-L,197223555216,2
TF,100-F4TK-P4699M-BLACK-M,197223555209,1
TF,100-F4TK-P4699M-BLACK-S,197223555193,1
TF,100-F4TK-P4699M-BLACK-XS,197223555186,1
TF,100-F4TK-P4699M-BLACK-XXS,197223555179,7
TF,100-F4TK-P4814M-BLACK-2X,197223637875,2
TF,100-F4TK-P4814M-BLACK-L,197223637844,1
TF,100-F4TK-P4814M-BLACK-M,197223637837,1
TF,100-F4ULO-P4811M-ALMND-1X,197223624974,43
TF,100-F4ULO-P4811M-ALMND-2X,197223624981,20
TF,100-F4ULO-P4811M-ALMND-3X,197223624998,9
TF,100-F4ULO-P4811M-ALMND-L,197223624950,95
TF,100-F4ULO-P4811M-ALMND-M,197223624943,95
TF,100-F4ULO-P4811M-ALMND-XXS,197223624912,30
TF,100-F4ULO-P4850M-ALMND-XXS,197223739869,2
TF,100-F4ULO-T6217M-BLACK-3X,197223734512,1
TF,100-F4ULO-T6217M-BLACK-XL,197223734482,1
TF,100-F4ULO-T6250M-ALMND-1X,197223625377,19
TF,100-F4ULO-T6250M-BISCU-S,197223655527,1
TF,100-F4ULO-T6250M-BISCU-XS,197223655510,4
TF,100-F4UUL-H0747M-BLACK-OS,197223625513,67
TF,100-F4VBZ-J5753M-DOVE-2X,197223625841,1
TF,100-F4VBZ-J5753M-DOVE-XXS,197223625773,1
TF,100-F4VL2-D5198M-BLACK-XS,197223655718,5
TF,100-F4VL2-D5198M-BLACK-XXS,197223655701,15
TF,100-F4VL2-P4700P-PINE-PL,197223682295,1
TF,100-F4VL2-T6225M-BLACK-3X,197223629894,1
TF,100-F4VL2-T6225M-BLACK-L,197223629856,1
TF,100-F4VL2-T6225M-BLACK-M,197223629849,2
TF,100-F4VL2-T6225M-BLACK-S,197223629832,3
TF,100-F4VL2-T6225M-BLACK-XXS,197223629818,1
TF,100-F4VO-K4809M-REDWD-S,197223629931,1
TF,100-F4WAA-W6215M-DKPRL-3X,197223851899,3
TF,100-F4WAA-W6215M-DPDIV-1X,197223851974,2
TF,100-F4WAA-W6215M-DPDIV-XL,197223851967,35
TF,100-F4WAA-W6215M-DPDIV-XXS,197223851912,12
TF,100-F4WUY-S4397M-BISCU-1X,197223735793,1
TF,100-F4WUY-S4397M-BLACK-XXS,197223735830,1
TF,100-F4XJX-U0839M-DOVE-M,197223556459,2
TF,100-F4XOR-T5541M-CSCDE-2X,197223485780,1
TF,100-F4XOR-T5541M-CSCDE-3X,197223485797,2
TF,100-F4XOR-T5541M-HLTRP-1X,197223556985,3
TF,100-F4XOR-T5541M-HLTRP-L,197223556961,3
TF,100-F4XOR-T5541M-HLTRP-M,197223556954,2
TF,100-F4XOR-T5541M-HLTRP-S,197223556947,2
TF,100-F4YCD-T5734M-BLACK-M,197223757436,1
TF,100-F4YTL-W6158M-BLACK-S,197223631156,1
TF,100-F4YTL-W6186M-BISCU-XXS,197223736332,1
TF,100-F4YUH-J5756M-BLACK-3X,197223631613,2
TF,100-F4YUH-J5756M-BLACK-M,197223631569,2
TF,100-F4YUH-J5756M-BLACK-S,197223631552,2
TF,100-F4YUH-J5756M-WREN-1X,197223644118,4
TF,100-F4YUH-J5756M-WREN-2X,197223644125,1
TF,100-F4YUH-J5756M-WREN-3X,197223644132,3
TF,100-F4YUH-J5756M-WREN-M,197223644088,4
TF,100-F4YUH-J5756M-WREN-S,197223644071,2
TF,100-F4YUH-J5756M-WREN-XL,197223644101,2
TF,100-F4YUH-P4840M-BLACK-XXS,197223698159,2
TF,100-F4YUH-P4840M-TAUPE-M,197223698401,2
TF,100-F4YUH-P4840M-WREN-2X,197223698555,1
TF,100-F4YUH-P4840P-BLACK-PS,197223694816,1
TF,100-F4ZQL-P4662M-PINE-XL,197223557272,1
TF,100-F4ZQL-S4409M-PINE-3X,197223632917,3
TF,100-F4ZQL-S4409M-PINE-L,197223632870,1
TF,100-F4ZQL-S4409M-PINE-XXS,197223632832,3
TF,100-F7VL-T4284X-BLACK-2X,190428575591,1
TF,100-F8GC-U1956P-PINE-PS,190428478724,1
TF,100-R0TJF-P4317M-HAZEL-XXS,193481543279,1
TF,100-R0TJF-P4317P-HAZEL-PP,193481543453,1
TF,100-R3VF-D2735M-BLVLT-XL,886884030841,1
TF,100-R4HN-U1958M-BTRCM-L,713259276736,1
TF,100-R4SUP-P8150M-BLACK-2,713259408373,1
TF,100-R8QTQ-S4062M-BLACK-XL,672178173284,1
TF,100-S3AEB-T5740P-BLACK-PP,196124636796,4
TF,100-S3AJH-T5705M-BLACK-XS,196124639018,14
TF,100-S3AJH-T5705M-BLACK-XXS,196124639001,12
TF,100-S3ALQ-T5705M-BLACK-XS,196124641592,8
TF,100-S3ALQ-T5705M-BLACK-XXS,196124641585,24
TF,100-S3FDZ-W6027M-WHITE-3X,196124296549,4
TF,100-S3FIX-T6025M-BONE-S,196124649734,10
TF,100-S3FIX-T6025M-BONE-XS,196124649727,8
TF,100-S3FTE-T5769M-JEWEL-XL,196124299519,1
TF,100-S3GC1-D5130M-BLACK-M,196124367263,1
TF,100-S3GC1-P3084M-BLACK-3X,196124759402,16
TF,100-S3GC1-P3084M-BLACK-XXS,196124759327,10
TF,100-S3GC1-P4702M-BLACK-1X,196124972580,3
TF,100-S3GC1-P4702M-BLACK-L,196124972566,14
TF,100-S3GC1-P4702M-BLACK-XL,196124972573,24
TF,100-S3GC1-T5927M-BLACK-S,197223033400,19
TF,100-S3GC1-T5927M-BLACK-XS,197223033394,35
TF,100-S3GC1-T5927M-BLACK-XXS,197223033387,29
TF,100-S3GC1-U4274M-BLACK-M,196124660579,21
TF,100-S3GC1-U4274M-BLACK-S,196124660562,40
TF,100-S3GC1-U4274M-BLACK-XS,196124660555,40
TF,100-S3GC1-U4274M-BLACK-XXS,196124660548,35
TF,100-S3GC1-U4274M-BONE-XS,196124660661,9
TF,100-S3GC1-U4274M-BONE-XXS,196124660654,12
TF,100-S3GC1-U4274M-OCEAN-XXS,196124661095,15
TF,100-S3GC1-U4274P-BLACK-PP,196124661194,3
TF,100-S3GC1-U4274P-BONE-PP,196124661248,10
TF,100-S3GC1-U4274P-OCEAN-PP,196124661347,34
TF,100-S3GDD-P4685M-WHITE-XXS,196124912272,19
TF,100-S3GDD-P4686M-WHITE-XS,196124912395,48
TF,100-S3GDD-P4686M-WHITE-XXS,196124912388,26
TF,100-S3GDD-P4686P-WHITE-PS,196124343106,2
TF,100-S3GDU-P4685M-UNNAT-XXS,196124912609,6
TF,100-S3HDZ-P3236M-WHITE-3X,196124942521,9
TF,100-S3IZ1-T5882M-BLACK-2X,196124670332,1
TF,100-S3IZ1-T5882M-BLACK-L,196124670301,33
TF,100-S3IZ1-T5882M-BLACK-M,196124670295,9
TF,100-S3IZ1-T5882M-BLACK-XL,196124670318,15
TF,100-S3IZ1-T5882M-WHITE-1X,196124671537,8
TF,100-S3IZ1-T5882M-WHITE-3X,196124671551,1
TF,100-S3IZ1-T5882M-WHITE-L,196124671513,110
TF,100-S3IZ1-T5882M-WHITE-M,196124671506,91
TF,100-S3IZ1-T5882M-WHITE-S,196124671490,18
TF,100-S3IZ1-T5882M-WHITE-XL,196124671520,100
TF,100-S3IZ1-T5882M-WHITE-XS,196124671483,14
TF,100-S3IZ1-T5882M-WHITE-XXS,196124671476,5
TF,100-S3IZ1-T6005M-BLACK-S,196124671827,6
TF,100-S3IZ1-T6005M-BLACK-XXS,196124671803,3
TF,100-S3IZ1-T6005M-WHITE-3X,196124672657,2
TF,100-S3IZ1-T6005M-WHITE-L,196124672619,27
TF,100-S3IZ1-U4320M-BLACK-L,196124672718,2
TF,100-S3IZ1-U4320M-BLACK-S,196124672695,1
TF,100-S3IZ1-U4320M-BLACK-XS,196124672688,10
TF,100-S3IZ1-U4320M-BLACK-XXS,196124672671,27
TF,100-S3JRD-D5108M-BTSSN-XL,197223006350,18
TF,100-S3JRD-J5558M-WHITE-2X,196124916287,10
TF,100-S3KMR-W6037M-NATRL-1X,196124956283,1
TF,100-S3KMR-W6037M-NATRL-3X,196124956306,1
TF,100-S3KMR-W6037M-NATRL-XL,196124956276,10
TF,100-S3KMR-W6037M-STEEL-2X,196124917383,12
TF,100-S3KMR-W6037M-STEEL-3X,196124917390,3
TF,100-S3KMR-W6037M-STEEL-XL,196124917369,2
TF,100-S3LEL-W5971M-WHITE-1X,196124677164,19
TF,100-S3OJP-D5148M-RASBY-XXS,196124693843,19
TF,100-S3OJP-D5148P-RASBY-PP,196124694048,13
TF,100-S3OJP-P4547M-BLACK-XXS,196124694734,7
TF,100-S3OJP-P4645M-BLACK-XS,196124922585,9
TF,100-S3OJP-P4645M-BLACK-XXS,196124922578,25
TF,100-S3OJP-P4645P-BLACK-PP,196124853810,23
TF,100-S3OJP-P4645P-BLACK-PS,196124853971,33
TF,100-S3OJP-T5500P-WHITE-PL,196124698374,1
TF,100-S3OKB-P4622M-BLACK-3X,196124701555,2
TF,100-S3OKB-P4622M-BLACK-XXS,196124701470,15
TF,100-S3OKB-P4692M-BLACK-XS,196124740196,1
TF,100-S3OKB-P4692M-BLACK-XXS,196124740189,18
TF,100-S3OKB-P4693M-WHITE-3X,196124840681,1
TF,100-S3OKB-P4704M-BLACK-XXS,197223012818,11
TF,100-S3PGG-T6052M-BLACK-XS,196124925333,4
TF,100-S3PGG-T6052M-BLACK-XXS,196124925326,24
TF,100-S3PGG-T6052P-BLACK-PP,196124892093,5
TF,100-S3PNJ-K5246M-SEAWD-3X,197223024323,5
TF,100-S3RII-P4565M-UNNAT-3X,196124706604,4
TF,100-S3RII-P4639M-WHITE-1X,196124708004,1
TF,100-S3RII-P4639M-WHITE-L,196124707984,5
TF,100-S3RII-P4639M-WHITE-M,196124707977,1
TF,100-S3RII-P4639M-WHITE-S,196124707960,3
TF,100-S3RII-P4639M-WHITE-XL,196124707991,10
TF,100-S3RII-P4639M-WHITE-XS,196124707953,2
TF,100-S3SUZ-M1012M-BLACK-XXS,196124712773,35
TF,100-S3TFF-D5059M-BLACK-XXS,196124716757,1
TF,100-S3TFF-P4561M-BLACK-XXS,196124718706,16
TF,100-S3TFF-T6002M-BLACK-XS,196124721164,18
TF,100-S3TFF-T6002M-CBLST-S,196124870299,22
TF,100-S3TFF-T6002M-CBLST-XS,196124870282,3
TF,100-S3TFF-T6002M-OCEAN-XS,196124721492,1
TF,100-S3TFF-U4284M-BLACK-XS,196124304978,2
TF,100-S3TFF-U4284M-BLACK-XXS,196124304879,30
TF,100-S3TFF-U4288M-BLACK-XS,196124751949,7
TF,100-S3TFF-U4288M-BLACK-XXS,196124751932,22
TF,100-S3TJH-P4607M-BLACK-XXS,196124725117,15
TF,100-S3TK1-P0696M-OCEAN-3X,196124728897,5
TF,100-S3TK1-P0696M-OCEAN-XXS,196124728811,31
TF,100-S3TK1-P0696M-PCFIC-XL,196124728965,1
TF,100-S3TK1-P0696M-SEAWD-XXS,197223029823,30
TF,100-S3TK1-P0696M-STEEL-1X,196124729078,36
TF,100-S3TK1-P0696M-WHITE-L,196124729153,1
TF,100-S3TK1-P0696M-WHITE-XXS,196124729115,7
TF,100-S3TK1-P0696P-OCEAN-PP,196124729269,1
TF,100-S3TK-P4547M-GRPHT-XL,196124997088,1
TF,100-S3TK-P4655M-BLACK-XXS,196124726770,12
TF,100-S3TK-P4655M-GRPHT-XXS,196124726992,16
TF,100-S3TK-P4655M-OCEAN-XS,196124727227,22
TF,100-S3TK-P4655M-OCEAN-XXS,196124727210,32
TF,100-S3TK-P4655P-OCEAN-PP,196124727630,10
TF,100-S3TK-P4688M-BLACK-XXS,196124931372,2
TF,100-S3TK-P4688M-WHITE-XXS,196124931594,2
TF,100-S4LOL-P4701M-STONE-3X,197223309642,2
TF,100-S4OKB-P4607M-BLACK-XS,197223378372,1
TF,100-S4TK1-P0696M-OCEAN-S,197223327707,1
TF,100-S4TK1-P0696M-OCEAN-XL,197223327738,2
TF,100-S4TK1-P0696M-WHITE-XXS,197223327981,2
TF,100-S4TK-P4657M-WHITE-XXS,197223351078,2
TF,100-S5RI-P1387M-PEWTR-L,713259703317,1
TF,100-S5TK-P0375X-GRPHT-1X,713259487903,1
TF,100-S8TK-P3941M-BLACK-L,190428914369,1
TF,100-SBIZO-U0127P-WHITE-PP,886884938796,2
TF,100-SBVF-P1515M-BLACK-S,886884934491,1
TF,100-SBVF-S1002P-BLACK-PP,828486686026,1
TF,100-SLAN9-R127M-RDCDR-1X/2X,197223253150,9
TF,100-SLAN9-R127M-RDCDR-L/XL,197223253143,20
TF,100-SLAN9-R127M-RDCDR-S/M,197223253136,19
TF,100-SLAN9-R127M-RDCDR-XX/XS,197223253129,6
TF,100-SLAN9-T940M-BLACK-XS,197223253969,1
TF,100-SLAN9-T940M-IVY-XS,197223254294,2
TF,100-SLANF-B904M-POWDR-L,193481504782,2
TF,100-SLANF-B904M-POWDR-XL,193481504799,6
TF,100-SLANF-B904M-POWDR-XS,193481504751,8
TF,100-SLANF-B904M-POWDR-XXL,193481512923,1
TF,100-SLANF-B908M-POWDR-XXS,193481899598,1
TF,100-SLANF-T930M-BKBRY-2X,196124607147,9
TF,100-SLANF-T930M-BKBRY-3X,196124607154,11
TF,100-SLANF-T930M-CASIS-2X,193481905268,5
TF,100-SLANF-T930M-CASIS-3X,193481905275,8
TF,100-SLANF-T930M-INDGO-2X,193481905565,18
TF,100-SLANF-T930M-INDGO-3X,193481905572,5
TF,100-SLANF-T930M-IRIS-2X,196124607246,6
TF,100-SLANF-T930M-IRIS-3X,196124607253,6
TF,100-SLANF-T932M-BLACK-1X,193481906753,1
TF,100-SLANF-T932M-CRNBY-1X,193481906951,1
TF,100-SLANF-T932M-DLPHN-1X,193481907057,1
TF,100-SLANF-T932M-DLPHN-XL,193481907040,1
TF,100-SLANF-T932M-INDGO-1X,193481907156,6
TF,100-SLANF-T932M-INDGO-XL,193481907149,3
TF,100-SLANF-T933M-BLACK-XXS,193481907491,3
TF,100-SLANF-T933M-CASIS-XXS,193481907590,4
TF,100-SLANF-T933M-INDGO-XXS,193481907897,5
TF,100-SLANF-T940M-CASIS-XXS,196124607376,1
TF,100-SLANF-T940M-INDGO-XXS,196124607475,4
TF,100-SLANK-B909M-BLACK-1X,197223707530,1
TF,100-SLANK-B911M-ATLAN-XXS,198895129033,1
TF,100-SLANK-B919M-BLACK-L,197223705413,1
TF,100-SLANK-B919M-BLACK-XL,197223705420,1
TF,100-SLANK-B919M-EUCLY-1X,197223657088,1
TF,100-SLANK-B919M-EUCLY-M,197223657057,1
TF,100-SLANK-B919M-EUCLY-S,197223657040,1
TF,100-SLANK-B922M-SOFWH-XL,197223954644,1
TF,100-SLANK-C101M-BLACK-1X,197223705871,57
TF,100-SLANK-C101M-BLACK-2X,197223705888,20
TF,100-SLANK-C101M-BLACK-3X,197223705895,17
TF,100-SLANK-C101M-BLACK-L,197223705857,88
TF,100-SLANK-C101M-BLACK-M,197223705840,91
TF,100-SLANK-C101M-BLACK-S,197223705833,47
TF,100-SLANK-C101M-BLACK-XL,197223705864,58
TF,100-SLANK-C101M-BLACK-XS,197223705826,12
TF,100-SLANK-C101M-BLACK-XXS,197223705819,14
TF,100-SLANK-C101M-BLFLW-1X,197223827474,15
TF,100-SLANK-C101M-BLFLW-2X,197223827481,3
TF,100-SLANK-C101M-BLFLW-3X,197223827498,7
TF,100-SLANK-C101M-BLFLW-L,197223827450,32
TF,100-SLANK-C101M-BLFLW-M,197223827443,22
TF,100-SLANK-C101M-BLFLW-S,197223827436,5
TF,100-SLANK-C101M-BLFLW-XL,197223827467,21
TF,100-SLANK-C101M-BLFLW-XS,197223827429,6
TF,100-SLANK-C101M-BLUET-1X,197223827573,21
TF,100-SLANK-C101M-BLUET-2X,197223827580,7
TF,100-SLANK-C101M-BLUET-3X,197223827597,7
TF,100-SLANK-C101M-BLUET-L,197223827559,10
TF,100-SLANK-C101M-BLUET-M,197223827542,11
TF,100-SLANK-C101M-BLUET-XL,197223827566,13
TF,100-SLANK-C101M-BLUET-XS,197223827528,4
TF,100-SLANK-C101M-BLUET-XXS,197223827511,1
TF,100-SLANK-C101M-EUCLY-1X,197223657781,31
TF,100-SLANK-C101M-EUCLY-2X,197223657798,6
TF,100-SLANK-C101M-EUCLY-3X,197223657804,10
TF,100-SLANK-C101M-EUCLY-L,197223657767,48
TF,100-SLANK-C101M-EUCLY-M,197223657750,45
TF,100-SLANK-C101M-EUCLY-S,197223657743,14
TF,100-SLANK-C101M-EUCLY-XL,197223657774,43
TF,100-SLANK-C101M-EUCLY-XS,197223657736,1
TF,100-SLANK-C101M-EUCLY-XXS,197223657729,3
TF,100-SLANK-C101M-SOFWH-1X,197223827672,26
TF,100-SLANK-C101M-SOFWH-2X,197223827689,9
TF,100-SLANK-C101M-SOFWH-3X,197223827696,4
TF,100-SLANK-C101M-SOFWH-L,197223827658,27
TF,100-SLANK-C101M-SOFWH-M,197223827641,15
TF,100-SLANK-C101M-SOFWH-S,197223827634,7
TF,100-SLANK-C101M-SOFWH-XL,197223827665,24
TF,100-SLANK-C101M-SOFWH-XXS,197223827610,3
TF,100-SLANK-G110M-BLACK-2X,197223707776,1
TF,100-SLANK-G110M-BLACK-L,197223707745,6
TF,100-SLANK-G110M-BLACK-M,197223707738,1
TF,100-SLANK-G110M-BLACK-XS,197223707714,2
TF,100-SLANK-G110M-FROST-1X,197223663539,1
TF,100-SLANK-G110M-FROST-2X,197223663546,1
TF,100-SLANK-G110M-FROST-L,197223663515,1
TF,100-SLANK-G110M-FROST-XS,197223663485,1
TF,100-SLANK-G121M-FROST-XS,197223708780,1
TF,100-SLANK-L4400M-WHITE-2X,197223708988,1
TF,100-SLANK-L4400M-WHITE-L,197223708957,12
TF,100-SLANK-L4400M-WHITE-M,197223708940,5
TF,100-SLANK-L4400M-WHITE-XL,197223708964,10
TF,100-SLANK-L932M-BLACK-XXS,672178129205,5
TF,100-SLANK-L932M-BLFLW-L,197223955238,7
TF,100-SLANK-L932M-BLFLW-M,197223955221,13
TF,100-SLANK-L932M-BLFLW-S,197223955214,22
TF,100-SLANK-L932M-BLFLW-XL,197223955245,22
TF,100-SLANK-T930M-BLACK-1X,197223709503,24
TF,100-SLANK-T930M-BLACK-2X,197223709510,1
TF,100-SLANK-T930M-BLACK-L,197223709480,9
TF,100-SLANK-T930M-BLACK-M,197223709473,23
TF,100-SLANK-T930M-BLACK-S,197223709466,12
TF,100-SLANK-T930M-BLACK-XL,197223709497,8
TF,100-SLANK-T930M-FROST-1X,197223661337,12
TF,100-SLANK-T930M-FROST-L,197223661313,4
TF,100-SLANK-T942M-EUCLY-1X,197223709770,1
TF,100-SLANK-T942M-EUCLY-L,197223709756,2
TF,100-SLANK-T942M-FROST-1X,197223709879,1
TF,100-SLANK-T942M-FROST-XL,197223709862,11
TF,100-SLANK-T945M-BLFLW-1X,197223955658,9
TF,100-SLANK-T945M-BLFLW-L,197223955634,17
TF,100-SLANK-T945M-BLFLW-M,197223955627,26
TF,100-SLANK-T945M-BLFLW-S,197223955610,19
TF,100-SLANK-T945M-BLFLW-XL,197223955641,30
TF,100-SLANK-T945M-BLFLW-XS,197223955603,14
TF,100-SLANK-T945M-BLUET-1X,197223955757,14
TF,100-SLANK-T945M-BLUET-2X,197223955764,4
TF,100-SLANK-T945M-BLUET-L,197223955733,18
TF,100-SLANK-T945M-BLUET-M,197223955726,27
TF,100-SLANK-T945M-BLUET-S,197223955719,21
TF,100-SLANK-T945M-BLUET-XL,197223955740,12
TF,100-SLANK-T945M-BLUET-XS,197223955702,6
TF,100-SLANK-T945M-BLUET-XXS,197223955696,8
TF,100-SLANK-T946M-INK-3X,198895129477,1
TF,100-SLANK-T946M-INK-S,198895129415,1
TF,100-SLANM-B909M-DKPRL-L,197223752332,1
TF,100-SLANM-B920M-WHEAT-L,197223752639,21
TF,100-SLANM-B920M-WHEAT-S,197223752615,3
TF,100-SLANM-B920M-WHEAT-XL,197223752646,30
TF,100-SLANM-B920M-WHEAT-XS,197223752608,2
TF,100-SLANM-L932M-DKPRL-L,197223956136,26
TF,100-SLANM-L932M-DKPRL-M,197223956129,16
TF,100-SLANM-L932M-DKPRL-XL,197223956143,19
TF,100-SLANM-T942M-WHEAT-1X,197223753056,9
